company_name,domain,keyword,company_url
TRIANZ HOLDINGS PRIVATE LIMITED + India + India,www.trianz.com,android,https://www.trianz.com/insights/reimagine-the-digital-workplace-with-trianz-pulse
VIET NAM PAYMENT SOLUTION JOINT STOCK COMPANY (VNPay) + Vietnam + ASEAN,www.vnpay.vn,ios,https://tuyendung.vnpay.vn/tuyen-dung/ios-developer-objective-c-swift.html
VNPT Media + Vietnam + ASEAN,www.vnptmedia.vn,android,https://www.vnptmedia.vn/tin-tuc/202312/cach-cai-dat-ung-dung-my-vnpt-cho-dien-thoai-android-va-ios-don-gian-nhat-12f28be/
VNPT Media + Vietnam + ASEAN,www.vnptmedia.vn,ios,https://www.vnptmedia.vn/tin-tuc/202312/cach-cai-dat-ung-dung-my-vnpt-cho-dien-thoai-android-va-ios-don-gian-nhat-12f28be/
Vocus Communications + Australia + ANZ,www.vocus.com.au,windows,https://www.vocus.com.au/enterprise/collaboration/cloud-comms/vocus-collaborate-zoom
VNPT Media + Vietnam + ASEAN,www.vnptmedia.vn,windows,https://www.vnptmedia.vn/english/products-and-services/value-added-services/201901/li-xi-viet-service-625939/
VIET NAM PAYMENT SOLUTION JOINT STOCK COMPANY (VNPay) + Vietnam + ASEAN,www.vnpay.vn,android,https://cpbank.vnpay.vn/
Vocus Communications + New Zealand + ANZ,www.vocus.com.au,windows,https://www.vocus.com.au/enterprise/collaboration/cloud-comms/vocus-collaborate-zoom
Vocus New Zealand + New Zealand + ANZ,www.vocus.com.au,windows,https://www.vocus.com.au/enterprise/collaboration/cloud-comms/vocus-collaborate-zoom
Vocus Communications + Australia + ANZ,www.vocus.com.au,ios,https://www.vocus.com.au/news/vocus-brings-business-and-finance-streaming-service-ausbiz-online
Bank Jasa Jakarta (WeLab Indonesia) + Indonesia + ASEAN,www.welab.co,windows,https://www.welab.co/en/career/it-operations-engineer/
Bank Jasa Jakarta (WeLab Indonesia) + Indonesia + ASEAN,www.welab.co,linux,https://www.welab.co/en/career/it-operations-engineer/
Bank Jasa Jakarta (WeLab Indonesia) + Indonesia + ASEAN,www.welab.co,ubuntu,https://www.welab.co/en/career/it-operations-engineer/
Vocus Communications + New Zealand + ANZ,www.vocus.com.au,ios,https://www.vocus.com.au/news/vocus-brings-business-and-finance-streaming-service-ausbiz-online
M2 Group Ltd + Australia + ANZ,www.vocusgroup.com.au,windows,https://www.vocus.com.au/enterprise/collaboration/cloud-comms/vocus-collaborate-zoom
Vocus New Zealand + New Zealand + ANZ,www.vocus.com.au,ios,https://www.vocus.com.au/news/vocus-brings-business-and-finance-streaming-service-ausbiz-online
Xoriant Corporation + India + India,www.xoriant.com,android,https://www.xoriant.com/case-study/android-based-loyalty-mobile-application
Xoriant Corporation + India + India,www.xoriant.com,ios,https://www.xoriant.com/blog/how-to-write-unit-test-cases-in-ios-using-swift-or-objective-c
Xoriant Solutions Private Limited + India + India,www.xoriant.com,android,https://www.xoriant.com/case-study/android-based-loyalty-mobile-application
Xoriant Solutions Private Limited + India + India,www.xoriant.com,ios,https://www.xoriant.com/blog/how-to-write-unit-test-cases-in-ios-using-swift-or-objective-c
M2 Group Ltd + Australia + ANZ,www.vocusgroup.com.au,ios,https://www.vocus.com.au/news/vocus-brings-business-and-finance-streaming-service-ausbiz-online
YTL Digital Capital Sdn Bhd + Malaysia + ASEAN,www.ytl.com,windows,https://www.ytl.com/wp-content/uploads/sites/5/2024/11/bepartofthesolution-2024.pdf
YTL Digital Capital Sdn Bhd + Malaysia + ASEAN,www.ytl.com,android,https://www.ytl.com/press-releases/kenanga-raises-ytl-power-target-price-to-rm2-48/
Zensar Technologies + India + India,www.zensar.com,windows,https://www.zensar.com/insights/blogs/advanced-threat-detection-use-cases-windows/
Zensar Technologies + India + India,www.zensar.com,android,https://www.zensar.com/insights/white-papers/test-data-set-casino-games-0/
Zensar Technologies + India + India,www.zensar.com,ios,https://www.zensar.com/insights/white-papers/test-data-set-casino-games-0/
YTL CORPORATION BERHAD + Malaysia + ASEAN,www.ytl.com,windows,https://www.ytl.com/wp-content/uploads/sites/5/2024/11/bepartofthesolution-2024.pdf
YTL Digital Capital Sdn Bhd + Malaysia + ASEAN,www.ytl.com,ios,https://www.ytl.com/wp-content/uploads/ytles/sites/6/files/sustainability-report/YTL_Group_Sustainability_Report_2023.pdf
YTL CORPORATION BERHAD + Malaysia + ASEAN,www.ytl.com,android,https://www.ytl.com/press-releases/kenanga-raises-ytl-power-target-price-to-rm2-48/
Zensar Technologies Ltd + India + India,www.zensar.com,windows,https://www.zensar.com/insights/blogs/advanced-threat-detection-use-cases-windows/
Zensar Technology pvt ltd + India + India,www.zensar.com,windows,https://www.zensar.com/insights/blogs/advanced-threat-detection-use-cases-windows/
YTL CORPORATION BERHAD + Malaysia + ASEAN,www.ytl.com,ios,https://www.ytl.com/wp-content/uploads/ytles/sites/6/files/sustainability-report/YTL_Group_Sustainability_Report_2023.pdf
Zensar Technologies Ltd + India + India,www.zensar.com,android,https://www.zensar.com/insights/white-papers/test-data-set-casino-games-0/
Zensar Technologies Ltd + India + India,www.zensar.com,ios,https://www.zensar.com/insights/white-papers/test-data-set-casino-games-0/
Zensar Technology pvt ltd + India + India,www.zensar.com,android,https://www.zensar.com/insights/white-papers/test-data-set-casino-games-0/
Zensar Technology pvt ltd + India + India,www.zensar.com,ios,https://www.zensar.com/insights/white-papers/test-data-set-casino-games-0/
Xoriant Corporation + India + India,www.xoriant.com,windows,https://www.xoriant.com/blog/sunsetting-xamarin-embracing-native-migration-for-success
Xoriant Solutions Private Limited + India + India,www.xoriant.com,windows,https://www.xoriant.com/blog/sunsetting-xamarin-embracing-native-migration-for-success
Zinnov Management Consulting India Private Limited + India + India,www.zinnov.com,windows,https://zinnov.com/offerings/technology-market-insights/technology-research-and-insights/
Zinnov Management Consulting India Private Limited + India + India,www.zinnov.com,ios,https://zinnov.com/podcasts/hyper-intelligent-automation/democratizing-hyper-intelligent-automation-microsofts-automation-story/
Zinnov Management Consulting India Private Limited + India + India,www.zinnov.com,android,https://zinnov.com/digital-technologies/5-factors-driving-disruptions-in-the-technology-ecosystem-blog/
